,name,price,category,image_link
718,'The Wise Owl Pair' Hand-Painted Showpiece In Wood (Set of 2),999,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-136_A_400x.jpg
719,'The Snowy Owl ' Hand-Painted Spectacle Holder Cum Showpiece In Wood,675,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-145_A_400x.jpg
720,'The Staring Owl' Hand-Painted Showpiece In Wood,578,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-143_A_68ff58f4-c3d1-461e-983f-d2de91d1f85d_400x.jpg
721,'The Ever Wise Owl' Hand Carved Showpiece In Wood,875,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-147_A_400x.jpg
722,'The Silent Owl Pair' Hand-Painted Showpiece In Wood (Set of 2),"1,079",the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-140_A_400x.jpg
723,'The Serene Owl Pair' Hand-Painted Showpiece In Wood (Set of 2),"1,249",the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-139_A_400x.jpg
724,'The Attentive Owl' Hand Carved Wall Tea Light Holder In Mango Wood (7.8 Inch),764,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-296_A_400x.jpg
725,'The Vigilant Owl' Hand Carved Wall Tea Light Holder In Mango Wood (7.5 Inch),730,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-295_A_400x.jpg
726,'The Observant Owl' Hand Carved Showpiece In Wood,774,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-146_A_400x.jpg
727,'The Knowledgeable Owl' Hand-Painted Showpiece In Wood,749,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-143_A_400x.jpg
728,'The Wise Old Owl' Hand Carved Showpiece In Wood,788,the-owl-family,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-148_A_400x.jpg
729,'A New Life' Hand-Carved & Hand-Painted Wood Figurine Showpiece (Set of 2),"1,439",the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/a-new-life-hand-carved-_-hand-painted-wood-figurine-showpiece-set-of-2_1_400x.jpg
730,'Heartbeats' Hand-Carved & Hand-Painted Wood Figurine Showpiece,899,the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/heartbeats-hand-carved-_-hand-painted-wood-figurine-showpiece_1_400x.jpg
731,'Warm Vibes' Hand-Carved & Hand-Painted Wood Figurine Showpiece,899,the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/warm-vibes-hand-carved-_-hand-painted-wood-figurine-showpiece_1_400x.jpg
732,'Family Tales' Hand-Carved & Hand-Painted Wood Figurine Showpiece (Set of 2),"1,439",the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/family-tales-hand-carved-_-hand-painted-wood-figurine-showpiece-set-of-2_1_400x.jpg
733,'Familyhood Memories' Hand-Carved & Hand-Painted Wood Figurine Showpiece,"1,034",the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/familyhood-memories-hand-carved-_-hand-painted-wood-figurine-showpiece_1_400x.jpg
734,'Love Above All' Hand-Carved & Hand-Painted Wood Figurine Showpiece,899,the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/love-above-all-hand-carved-_-hand-painted-wood-figurine-showpiece_1_400x.jpg
735,'Pure Love' Hand-Carved & Hand-Painted Wood Figurine Showpiece,989,the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/pure-love-hand-carved-_-hand-painted-wood-figurine-showpiece_1_400x.jpg
736,'Expecting Mother' Hand-Carved & Hand-Painted Wood Figurine Showpiece,899,the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/expecting-mother-hand-carved-_-hand-painted-wood-figurine-showpiece_1_400x.jpg
737,'Fairy Dust' Hand-Carved & Hand-Painted Wood Figurine Showpiece,989,the-family-fables,//cdn.shopify.com/s/files/1/0030/9759/1872/products/fairy-dust-hand-carved-_-hand-painted-wood-figurine-showpiece_1_400x.jpg
738,'Floral Cones ' Hand-painted Wall Planter Pots In Ceramic (Set of 2),899,new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/floral-cones-hand-painted-wall-planter-pots-in-ceramic-set-of-2_1_400x.jpg
739,'Buzzing Blues' Tea Chai Glasses In Stoneware With Iron Holder (Set of 6),"1,399",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/buzzing-blues-tea-chai-glasses-in-stoneware-with-iron-holder-set-of-6_1_400x.jpg
740,'Refreshing Creams' Studio Pottery Ceramic Pickle & Jam Jar With Spoon,"1,199",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/refreshing-creams-studio-pottery-ceramic-pickle-_-jam-jar-with-spoon_1_400x.jpg
741,"'Floral Feels' Hand-painted Bathroom Accessory Set In Ceramic (Liquid Soap Dispenser, Toothbrush Holder, Soap Tray)","1,149",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/floral-feels-hand-painted-bathroom-accessory-set-in-ceramic-liquid-soap-dispenser-toothbrush-holder-soap-tray_1_400x.jpg
742,"'Green Leaflets' Hand-painted Bathroom Accessory Set In Ceramic (Liquid Soap Dispenser, Toothbrush Holder)",899,new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/green-leaflets-hand-painted-bathroom-accessory-set-in-ceramic-liquid-soap-dispenser-toothbrush-holder_1_400x.jpg
743,'Peachy Mood' Tea Chai Glasses In Stoneware With Iron Holder (Set of 4),"1,199",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/peachy-mood-tea-chai-glasses-in-stoneware-with-iron-holder-set-of-6_1_400x.jpg
744,"'Morning Sips' Handcrafted Studio Pottery Green Tea Filter Mug (Handcrafted, Studio Pottery, Turquoise Blue & Creamish White)","1,025",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/morning-sips-handcrafted-studio-pottery-green-tea-filter-mug-handcrafted-studio-pottery-turquoise-blue-_-creamish-white_1_400x.jpg
745,"'Cascading Creams' Hand-Glazed Serving Bowls With Tray In Stoneware (Set of 2, 200 ML)","1,013",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/cascading-creams-hand-glazed-serving-bowls-with-tray-in-stoneware-set-of-2-200-ml_1_400x.jpg
746,"'Tea Tales' Handcrafted Studio Pottery Green Tea Filter Mug (Handcrafted, Studio Pottery, Fern Green & Cream)","1,025",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/tea-tales-handcrafted-studio-pottery-green-tea-filter-mug-handcrafted-studio-pottery-fern-green-_-cream_1_400x.jpg
747,"'Morning Musts' Handcrafted Studio Pottery Green Tea Filter Mug (Handcrafted, Studio Pottery, Light Brown & Navy Blue)",999,new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/morning-musts-handcrafted-studio-pottery-green-tea-filter-mug-handcrafted-studio-pottery-light-brown-_-navy-blue_1_400x.jpg
748,'Tangy Blues' Studio Pottery Ceramic Pickle & Jam Jar With Spoon,"1,199",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/tangy-blues-studio-pottery-ceramic-pickle-_-jam-jar-with-spoon_1_400x.jpg
749,'Pickle Perks' Studio Pottery Ceramic Pickle & Jam Jar With Spoon,"1,199",new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/pickle-perks-studio-pottery-ceramic-pickle-_-jam-jar-with-spoon_1_400x.jpg
750,'Blooming Blossoms' Hand-painted Wall Planter Pots In Ceramic (Set of 2),799,new-ceramic-arrivals,//cdn.shopify.com/s/files/1/0030/9759/1872/products/blooming-blossoms-hand-painted-wall-planter-pots-in-ceramic-set-of-2_1_400x.jpg
751,"'Bustling Bunnies' Handpainted Garden Decorative Showpieces In Iron (Set of 3, 6 Inch)","1,899",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/bustling-bunnies-handpainted-garden-decorative-showpieces-in-iron-set-of-2-6-inch_1_400x.jpg
752,'Elephant Glories' Hand-Painted Table Tea Light Holder In Iron (5 Inch),"1,049",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/elephant-glories-hand-painted-table-tea-light-holder-in-iron-5-inch_1_400x.jpg
753,"'Rajasthani Musical Trio' Handpainted Decorative Showpieces In Iron (Set of 3, 7 Inch)","1,999",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/rajasthani-musical-trio-handpainted-decorative-showpieces-in-iron-set-of-3-7-inch_1_400x.jpg
754,"'Rabbit Rumbles' Handpainted Garden Decorative Showpieces In Iron (Set of 3, 8 Inch)","1,925",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/rabbit-rumbles-handpainted-garden-decorative-showpieces-in-iron-set-of-3-8-inch_1_400x.jpg
755,"'Rabbit Buddies' Handpainted Garden Decorative Showpieces In Iron (Set of 3, 8 Inch)","1,899",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/rabbit-buddies-handpainted-garden-decorative-showpieces-in-iron-set-of-3-8-inch_1_400x.jpg
756,'Flute Player' Handpainted Decorative Showpiece In Iron (12 Inch),"1,148",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/flute-player-handpainted-decorative-showpiece-in-iron-12-inch_1_400x.jpg
757,'Ethereal Elephant' Handpainted Decorative Showpiece In Iron (7 Inch),"1,049",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/ethereal-elephant-handpainted-decorative-showpiece-in-iron-7-inch_1_400x.jpg
758,'Owl Mysteries' Handpainted Decorative Showpiece In Metal (9 Inch),"1,449",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/owl-mysteries-handpainted-decorative-showpiece-in-metal-9-inch_1_400x.jpg
759,'Melodious Thaalwala' Handpainted Decorative Showpiece In Iron (12 Inch),"1,148",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/melodious-thaalwala-handpainted-decorative-showpiece-in-iron-12-inch_1_400x.jpg
760,'Sitar Musician' Handpainted Decorative Showpiece In Iron (12 Inch),"1,275",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/sitar-musician-handpainted-decorative-showpiece-in-iron-12-inch_1_400x.jpg
761,'Monkey Mischiefs' Hand-Painted Pen Stand In Metal (9 Inch),"1,124",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/monkey-mischiefs-hand-painted-pen-stand-in-metal-9-inch_1_400x.jpg
762,"'Melodious Ganesha Trio' Handpainted Decorative Showpieces In Metal (Set of 3, 12 Inch)","2,875",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/melodious-ganesha-trio-handpainted-decorative-showpieces-in-metal-set-of-3-12-inch_1_400x.jpg
763,'Rocking Camel' Handpainted Decorative Showpiece In Iron (7 Inch),944,new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/rocking-camel-handpainted-decorative-showpiece-in-iron-7-incg_1_400x.jpg
764,"'Bird Buddies' Handpainted Garden Decorative Showpieces In Metal (Set of 2, 6 Inch)","1,299",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/bird-buddies-handpainted-garden-decorative-showpieces-in-metal-set-of-2-6-inch_1_400x.jpg
765,"'The Rabbit Trio' Handpainted Garden Decorative Showpieces In Iron (Set of 3, 7 Inch)","1,899",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/the-rabbit-trio-handpainted-garden-decorative-showpieces-in-iron-set-of-3-7-inch_1_400x.jpg
766,'Majestic Horse' Handpainted Decorative Showpiece In Iron (8 Inch),"1,049",new-arrivals-showpieces,//cdn.shopify.com/s/files/1/0030/9759/1872/products/majestic-horse-handpainted-decorative-showpiece-in-iron-8-inch_1_400x.jpg
767,8 Terracotta Warli Handpainted Pots With Sheesham Wooden Frame Wall Hanging,"2,870",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-001_a_3_400x.jpg
768,Terracotta Warli Handpainted Pots Blue Set Of 3,718,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-004-012_A_1cf34b83-3346-472e-857d-a17b853c8493_400x.jpg
769,9 Terracotta Warli Handpainted Pots With Sheesham Wooden Frame Wall Hanging,"2,899",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-003_1_400x.jpg
770,3 Terracotta Warli Handpainted Pots With Sheesham Wooden Hut Frame Wall Hanging,"1,399",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-006_a_3_400x.jpg
771,Terracotta Warli Handpainted Pots Yellow Set Of 3,725,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-004-002_A_9fcc0246-3196-4187-9c8e-bf6d82434636_400x.jpg
772,'Brass People On Teak Wood' Warli Hand-Painted Key Holder With Dhokra Art (4 Hooks),"1,632",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-012-055_a_400x.jpg
773,Terracotta Warli Handpainted  Pen Stand Knitted Red,549,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-007-001_A_400x.jpg
774,'Birds On Planks' Warli Hand-Painted Key Holder In Sheesham Wood (6 Hooks),"1,371",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-012-066_a_400x.jpg
775,Terracotta Warli Handpainted Pots Yellow Set Of 3,717,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-004-010_A_823e6e8c-02f7-4add-950e-5c46c1003994_400x.jpg
776,20 Inch Dhokra And Warli Handpainted Wooden Lamp Brown,"3,562",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-038_a_3_400x.jpg
777,Terracotta Warli Handpainted Pots White Set Of 3,717,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-004-001_A_6df12927-4de1-400d-ae17-a470e7db9a72_400x.jpg
778,Terracotta Warli Handpainted Pots Natural White Set Of 3,725,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-004-003_A_c2551c74-1511-4493-9372-29df11a26bd6_400x.jpg
779,'Tribal Borders' Warli Hand-Painted Dhokra Key Holder In Sheesham Wood (6 Hooks),"1,335",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-012-064_a_400x.jpg
780,Terracotta Warli Handpainted Pots White Set Of 2,849,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-004-005_A_400x.jpg
781,Terracotta Handpainted Warli Vase Matki Yellow 6 Inch,717,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-006-038_a_4_400x.jpg
782,'In-Key-Geneous' Warli Hand-Painted Wooden Key Holder With Dhokra Art,"1,349",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-012-062_A_400x.jpg
783,Terracotta Warli Handpainted Pen Stand Knitted Yellow,549,warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-007-003_A_400x.jpg
784,'Art In A Name' Warli & Dhokra Customizable Sheesham Wood Name Plate With Handwritten Fonts,"1,949",warli-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-090_a_400x.jpg
785,Terracotta Handpainted Warli Vase Matki Yellow 6 Inch,717,madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-006-038_a_4_400x.jpg
786,'Paints & Planks' Madhubani Hand-Painted Nested Trays In Sheesham Wood (Set Of 2),"2,542",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-005-321_a_400x.jpg
787,14 Inch Terracotta Handpainted Madhubani  Tappered Lamp Black,"2,599",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-005_a_2_400x.jpg
788,'The Jute-Shade Log' Madhubani Hand-Painted Table Lamp In Wood,"2,177",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-155_a_400x.jpg
789,Madhubani Handpainted Bottle Shape Terracotta Vase Set,"2,599",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-006-056_a_1_400x.jpg
790,Madhubani Handpainted Terracotta Vase Set In Bright Orange,"1,899",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-006-058_a_3_400x.jpg
791,'In-Key-Geneous' Madhubani Hand-Painted Key Holder In Sheesham & Teak Wood (6 Hooks),"1,781",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-012-057_a_400x.jpg
792,Terracotta Handpainted Madhubani Vase Dholak Natural White 6 Inch,696,madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-006-002_a_4_400x.jpg
793,Madhubani Hand-Painted Magazine & Newspaper Stand In Wood,"1,330",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-007-043_a_400x.jpg
794,Terracotta Handpainted Madhubani Matki Flat Natural White 5 Inch,604,madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-006-006_a_3_400x.jpg
795,Terracotta Handpainted Warli Vase Matki Neck Natural White 6 Inch,725,madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-006-022_a_3_400x.jpg
796,'Wonder-In Circles' Madhubani Hand-Painted Nested Wooden Trays (Set Of 2),"2,302",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-005-323_a_1_400x.jpg
797,'Glow & Shimmer' Matki Shaped Inctricate Madhubani Hand-Painted Table Lamp In Terracotta (13 Inches),"1,999",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-177_A_400x.jpg
798,'The Red-Shade Log' Madhubani Hand-Painted Table Lamp In Wood,"1,999",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-156_a_400x.jpg
799,'Mini Triplets' Miniature Pots With Intricate Madhubani Hand-Painting In Terracotta (Set Of 3),799,madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-004-022_A_265d8e41-8128-4fee-8445-fba366ddd398_400x.jpg
800,Combo Of Terracotta Handpainted Vases Set Of 3,"1,959",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-018-033_a_400x.jpg
801,'The Brownie Elephant' Madhubani Hand-Painted Round Table Lamp In Wood,"1,631",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-154_a_400x.jpg
802,'Madhubani Shimmers' Hand-Painted Pot Shaped Round Table Lamp In Terracotta,"1,999",madhubani-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-148_a_400x.jpg
803,Customizable Dhokra Name Plate With Handwritten Fonts,"1,849",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-025_a_3_400x.jpg
804,'Brass People On Teak Wood' Warli Hand-Painted Key Holder With Dhokra Art (4 Hooks),"1,632",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-012-055_a_400x.jpg
805,20 Inch Dhokra And Warli Handpainted Wooden Lamp Brown,"3,562",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-038_a_3_400x.jpg
806,'Tribal Borders' Warli Hand-Painted Dhokra Key Holder In Sheesham Wood (6 Hooks),"1,335",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-012-064_a_400x.jpg
807,'Art In A Name' Warli & Dhokra Customizable Sheesham Wood Name Plate With Handwritten Fonts,"1,949",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-090_a_400x.jpg
808,'Dhokr-A-Rrange' Hand-Painted  Wooden Table Organiser With Brass Figurines,"1,899",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-007-038_a_400x.jpg
809,Handcrafted Warli & Dhokra Art Wall Lamp,"2,299",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-003-120_a_2_400x.jpg
810,Dhokra Work And Warli Handpainted Horizontal Wall Décor,"2,099",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-032_a_5_400x.jpg
811,Wooden Plain Name Plate With Warli & Dhokra Art,892,dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-075_a_1_400x.jpg
812,Dhokra Candle Stand With Bells,"2,249",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/lot-28_400x.jpg
813,Natural Wooden Log Wall Décor Set,"2,999",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-038_a_4_7564cad2-eb9d-463b-b434-18c80d1b3d31_400x.jpg
814,"'Tribal Dhokra Lady' Bohemian Brass Necklace Handmade In Dhokra Art (Brass, Wood, Matinee)","1,069",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-031-039_A_400x.jpg
815,Dhokra Work And Warli Handpainted Vertical Wall Décor,"2,098",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-031_a_4_400x.jpg
816,'Brass-y On Wood' Warli Hand-Painted Dhokra Towel Holder In Sheesham Wood,"1,649",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-022-010_a_400x.jpg
817,"""Tribal Men Rounds"" Bohemian Brass Necklace Handcrafted In Dhokra Art (Matinee)","1,139",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-031-027_A_400x.jpg
818,Wooden Plain Name Plate With Warli & Dhokra Art,"1,549",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-077_a_400x.jpg
819,'Art In A Name' Warli & Dhokra Plain Name Plate In Sheesham Wood,"1,529",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-089_a_1_400x.jpg
820,Sunset Orange & Ocean Blue Handpainted Warli & Dhokra Square Wall Painting Set,"2,299",dhokra-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-073_a_1_400x.jpg
821,"""Pink Palace Hand Blocked"" Cushion Cover In Silk",371,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-026-349_a_400x.jpg
822,"""Chevron Pattern Hand Blocked"" Cushion Cover In Silk (Set Of 2)",650,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-026-334_a_400x.jpg
823,"""The Royal Tessellation Hand Blocked"" Cushion Cover In Silk (Set Of 2)",650,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-026-338_a_400x.jpg
824,"""Chevron Pattern Hand Blocked"" Cushion Cover In Silk",371,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-026-333_a_400x.jpg
825,'The Emperor's Flowers' Hand Block Printed Multi-Utility Travel Organizers In Cotton (Set of 3),"2,510",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-043-003_A_400x.jpg
826,'The Emperor's Flowers' Hand Block Printed Multi-Utility Travel Organizers In Cotton (Set of 3),"2,510",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-043-001_A_400x.jpg
827,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mats (18 X 14 Inches, Set of 6)","1,859",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-022_A_400x.jpg
828,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mats (18 X 14 Inches, Set of 6)","1,859",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-021_A_400x.jpg
829,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mats (18 X 14 Inches, Set of 4)","1,418",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-016_A_400x.jpg
830,"'The Emperor's Flowers' Hand Block Printed Cotton Bed Cover (Single Bed, 90 X 60 Inches)","2,045",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-003_A_400x.jpg
831,"""Geometrical Ornaments Hand Blocked"" Cushion Cover In Silk",371,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-026-353_A_400x.jpg
832,"""Tessellation Pattern Hand Blocked"" Cushion Cover In Silk (Set Of 2)",650,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-026-344_a_400x.jpg
833,'The Emperor's Flowers' Hand Block Printed Multi-Utility Travel Organizers In Cotton (Set of 3),"2,510",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-043-002_A_400x.jpg
834,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mats (18 X 14 Inches, Set of 4)","1,418",hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-019_A_400x.jpg
835,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mats (18 X 14 Inches, Set of 2)",767,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-018_A_400x.jpg
836,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mat (18 X 14 Inches, Single)",464,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-017_A_400x.jpg
837,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mats (18 X 14 Inches, Set of 2)",767,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-015_A_400x.jpg
838,"'The Emperor's Flowers' Hand Block Printed Cotton Table Mat (18 X 14 Inches, Single)",464,hand-block-printing,//cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-046-014_A_400x.jpg
839,Meenakari Royal Blue Swan Set Handenamelled In Metal,748,meenakari-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-025-006_a_2_400x.jpg
840,Meenakari Royal Blue Tortoise Set Handenamelled In Metal,749,meenakari-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-025-005_a_2_400x.jpg
841,Meenakari Royal Blue Elephant Family Handenamelled In Metal,"1,525",meenakari-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-025-003_a_2_400x.jpg
842,Meenakari White Swan Handenamelled Set In Metal,775,meenakari-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-025-018_a_400x.jpg
843,Meenakari Royal Blue Elephant Family Handenamelled In Metal,"1,011",meenakari-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-025-004_a_2_400x.jpg
844,Sheesham Wood Circular Spice Box With Floral Work (9 Compartments),"3,299",pyrography-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/65_400x.png
845,Multicoloured Wooden Handmade & Hand-Painted Bird Wind Chime With Kutchh Bell,890,pyrography-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-015-039_a_400x.jpg
846,Bird Collection Wooden Handmade Decorative Wind Chime,"1,049",pyrography-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-015-025_a_400x.jpg
847,Wooden Floral Leaf Design Napkin Holder,"1,249",pyrography-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/el-005-220_a_1_400x.jpg
848,Floral Design Coasters Set Of 6 With Stand In Sheesham Wood,"1,441",pyrography-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/61_13fc3920-a276-445f-92f0-43eaaf6d360d_400x.png
849,'Elephants' Trunk Down' Hand Carved Napkin Holder In Sheesham Wood,825,pyrography-art,//cdn.shopify.com/s/files/1/0030/9759/1872/products/71_400x.png
